Stations_ID; Mess_Datum; Qualitaets_Niveau; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
     7341;20110826;   3;   22.7;  20.9;   4.4;  993.07;   77.96;   2.7;   31.7;   15.3;   15.1;  12.3;  18.2;   4;    9.833;-999;eor
     7341;20110827;   3;   14.7;  14.5;   6.5; 1000.60;   86.88;   3.4;   18.0;   12.6;   11.4;  10.2;   1.7;   4;    2.517;-999;eor
     7341;20110828;   3;   15.6;  13.4;   5.4; 1004.55;   76.42;   2.6;   19.6;   12.3;   11.0;   9.7;   0.0;   0;    6.533;-999;eor
     7341;20110829;   3;   15.2;  11.7;   6.2; 1002.17;   69.75;   2.7;   20.8;   10.4;    8.8;  11.2;   0.0;   0;    5.900;-999;eor
     7341;20110830;   3;   14.2;  10.6;   5.7; 1001.97;   68.08;   1.5;   19.8;    8.6;    6.7;   7.7;   0.0;   0;    5.617;-999;eor
     7341;20110831;   3;   14.7;  11.7;   4.4; 1000.30;   73.13;   1.2;   21.2;    9.5;    7.8;   5.2;   0.0;   0;    9.233;-999;eor
     7341;20110901;   3;   15.5;  12.1;   1.1; 1000.25;   72.54;   1.2;   24.0;    8.7;    6.9;   4.6;   0.0;   0;   12.267;-999;eor
     7341;20110902;   3;   17.8;  15.2;   3.9;  999.65;   76.63;   1.1;   26.9;   10.9;    9.3;   4.3;   0.0;   4;    6.617;-999;eor
     7341;20110903;   3;   21.3;  18.4;   1.0;  998.26;   75.67;   1.2;   29.4;   13.7;   11.9;   4.8;   4.3;   4;   12.233;-999;eor
     7341;20110904;   3;   21.0;  21.6;   6.7;  996.59;   87.92;   1.9;   27.0;   18.5;   17.9;   7.8;  17.2;   4;    3.267;-999;eor
     7341;20110905;   3;   18.0;  14.4;   4.7; 1001.80;   70.13;   3.3;   21.7;   13.4;   10.7;  12.5;   0.0;   4;    6.933;-999;eor
     7341;20110906;   3;   17.4;  12.2;   3.9; 1004.85;   62.29;   3.6;   22.4;   11.8;    9.1;  12.7;   6.1;   4;    8.750;-999;eor
     7341;20110907;   3;   16.5;  12.7;   7.0;  998.57;   68.42;   4.3;   18.9;   13.3;   12.6;  13.5;   1.5;   4;    2.900;-999;eor
     7341;20110908;   3;   15.1;  12.9;   7.8;  997.61;   75.33;   3.6;   16.5;   12.8;   11.8;  10.1;   0.2;   4;    0.000;-999;eor
     7341;20110909;   3;   17.9;  18.2;   7.8;  998.89;   88.17;   1.9;   20.9;   15.0;   14.6;   7.7;   0.2;   4;    0.167;-999;eor
     7341;20110910;   3;   22.1;  21.3;   3.8;  997.57;   81.88;   1.8;   28.9;   16.9;   15.8;   6.9;   0.0;   0;    9.183;-999;eor
     7341;20110911;   3;   20.0;  19.3;   5.5;  997.27;   83.46;   2.0;   25.1;   14.6;   13.4;  11.9;   8.8;   4;    2.900;-999;eor
     7341;20110912;   3;   18.4;  15.7;   5.7; 1000.17;   75.79;   3.5;   23.2;   13.5;   12.2;  13.7;   0.0;   4;    7.317;-999;eor
     7341;20110913;   3;   18.4;  17.0;   4.9;  999.75;   80.17;   3.2;   21.3;   13.4;   11.1;   9.7;   0.3;   4;    2.067;-999;eor
     7341;20110914;   3;   14.5;  11.0;   0.6; 1004.22;   68.67;   2.7;   19.9;   10.1;    7.1;   9.2;   0.0;   0;   11.483;-999;eor
     7341;20110915;   3;   13.4;  11.3;   2.7; 1006.71;   75.00;   1.2;   19.9;    8.5;    6.3;   5.3;   0.0;   0;    7.783;-999;eor
     7341;20110916;   3;   14.7;  12.7;   3.3; 1003.26;   77.71;   1.5;   22.6;    7.0;    4.8;   7.5;   0.0;   4;    8.283;-999;eor
     7341;20110917;   3;   17.2;  16.3;   6.3;  997.62;   83.08;   1.8;   21.0;   13.6;   11.6;   6.6;   0.0;   4;    0.400;-999;eor
     7341;20110918;   3;   13.1;  12.1;   7.1;  992.64;   80.17;   2.8;   15.9;    8.4;    6.3;  11.2;   0.4;   4;    0.433;-999;eor
     7341;20110919;   3;   11.5;  11.2;   4.9;  999.57;   83.54;   1.3;   17.4;    6.8;    4.7;   6.2;   0.0;   4;    2.350;-999;eor
     7341;20110920;   3;   12.3;  11.4;   2.0; 1009.41;   82.29;   1.4;   20.1;    5.5;    3.4;   6.8;   0.0;   0;    7.767;-999;eor
     7341;20110921;   3;   13.3;  11.4;   2.8; 1006.75;   77.96;   1.2;   21.2;    6.3;    4.3;   6.0;   0.0;   4;   10.517;-999;eor
     7341;20110922;   3;   15.1;  12.1;   6.1; 1005.60;   72.33;   1.9;   20.8;    8.6;    6.3;   8.2;   0.0;   0;    4.250;-999;eor
     7341;20110923;   3;   12.6;  11.4;   5.9; 1005.26;   80.08;   0.9;   19.5;    7.9;    5.0;   3.8;   0.0;   0;    5.517;-999;eor
     7341;20110924;   3;   13.6;  12.0;   0.9; 1002.81;   79.42;   1.5;   22.5;    5.9;    3.8;   8.0;   0.0;   0;   11.050;-999;eor
     7341;20110925;   3;   14.9;  13.6;   0.8; 1005.42;   82.13;   1.0;   23.9;    7.9;    5.6;   4.6;   0.0;   0;   10.433;-999;eor
     7341;20110926;   3;   16.5;  14.8;   1.3; 1009.86;   81.33;   0.9;   25.7;    9.1;    7.2;   4.4;   0.0;   0;    9.600;-999;eor
     7341;20110927;   3;   18.0;  16.0;   2.6; 1014.05;   79.88;   1.1;   25.5;   11.5;    9.6;   5.0;   0.0;   0;    9.533;-999;eor
     7341;20110928;   3;   17.7;  16.0;   0.2; 1014.87;   81.04;   1.5;   25.9;   11.9;    9.0;   5.9;   0.0;   0;   10.133;-999;eor
     7341;20110929;   3;   16.7;  14.3;   1.6; 1013.83;   78.42;   1.5;   25.1;   10.3;    7.2;   6.0;   0.0;   0;   10.083;-999;eor
     7341;20110930;   3;   16.6;  12.9;   0.3; 1012.43;   73.38;   1.3;   26.4;    9.1;    6.0;   6.3;   0.0;   0;   11.067;-999;eor
     7341;20111001;   3;   16.7;  13.6;   0.0; 1011.82;   75.67;   0.9;   26.6;    9.3;    6.2;   4.1;   0.0;   0;   10.883;   0;eor
     7341;20111002;   3;   16.8;  14.5;   0.0; 1010.52;   79.08;   0.8;   26.6;    9.7;    7.1;   3.6;   0.0;   0;   10.783;   0;eor
     7341;20111003;   3;   16.1;  15.0;   1.1; 1008.15;   83.29;   1.2;   25.2;    9.1;    6.6;   5.2;   0.0;   0;    8.850;   0;eor
     7341;20111004;   3;   17.2;  13.6;   1.1; 1007.20;   72.29;   2.4;   26.1;    9.2;    6.1;   9.7;   0.0;   4;    9.850;   0;eor
     7341;20111005;   3;   17.8;  14.7;   7.8; 1007.05;   72.33;   2.8;   21.1;   16.0;   14.7;   8.0;   0.0;   0;    1.083;   0;eor
     7341;20111006;   3;   14.8;  12.9;   6.8;  998.42;   77.46;   3.8;   19.1;    8.9;    7.6;  16.6;   4.6;   4;    1.333;   0;eor
     7341;20111007;   3;    9.8;   9.6;   6.5;  998.03;   78.88;   3.5;   12.4;    7.7;    5.5;  10.3;   3.5;   4;    2.367;   0;eor
     7341;20111008;   3;    8.4;   9.0;   6.5; 1000.98;   81.54;   2.8;   11.9;    3.1;    1.6;  13.8;   2.4;   4;    1.283;   0;eor
     7341;20111009;   3;    8.4;   9.0;   5.5; 1006.91;   82.67;   1.9;   12.8;    3.2;    0.8;   7.2;   4.3;   4;    6.133;   0;eor
     7341;20111010;   3;   15.4;  14.4;   6.6; 1003.08;   82.75;   4.1;   20.8;    9.5;    9.4;  13.5;   0.1;   4;    3.350;   0;eor
     7341;20111011;   3;   15.9;  14.0;   7.9; 1004.68;   77.13;   4.6;   17.3;   14.9;   13.8;  14.0;   0.0;   0;    0.017;   0;eor
     7341;20111012;   3;   13.7;  13.4;   7.8; 1004.93;   86.00;   3.7;   17.2;    9.1;    9.0;  11.4;   7.1;   4;    0.000;   0;eor
     7341;20111013;   3;    9.6;   9.4;   4.5; 1013.73;   80.29;   1.8;   14.3;    3.9;    1.0;   6.3;   0.0;   0;    6.283;   0;eor
     7341;20111014;   3;    7.1;   7.4;   0.9; 1018.22;   76.46;   1.7;   13.9;    1.4;   -1.2;   5.9;   0.0;   0;    9.367;   0;eor
     7341;20111015;   3;    6.2;   6.5;   1.3; 1015.93;   71.71;   1.8;   13.3;    1.0;   -1.7;   5.8;   0.0;   0;   10.183;   0;eor
     7341;20111016;   3;    6.0;   7.4;   0.0; 1011.99;   81.50;   1.3;   14.4;   -0.6;   -3.0;   7.4;   0.0;   0;   10.000;   0;eor
     7341;20111017;   3;    7.2;   8.9;  -999; 1008.46;   87.42;   1.1;   13.4;    1.5;    0.0;   6.4;   0.0;   0;    0.700;-999;eor
     7341;20111018;   3;    9.8;  10.1;   6.5;  999.20;   84.08;   2.6;   18.8;    3.6;    1.5;  13.9;   6.3;   4;    1.683;   0;eor
     7341;20111019;   3;    7.3;   8.9;   5.0; 1002.80;   87.25;   3.2;   11.0;    4.9;    2.8;   9.6;   0.8;   4;    3.450;   0;eor
     7341;20111020;   3;    5.6;   8.0;   4.4; 1010.99;   88.00;   2.0;   10.5;    0.8;   -1.5;   6.6;   0.4;   4;    2.933;   0;eor
     7341;20111021;   3;    2.7;   7.2;   3.6; 1014.41;   95.58;   1.1;    9.4;   -0.7;   -2.8;   4.0;   0.0;   4;    2.833;   0;eor
     7341;20111022;   3;    3.0;   6.3;   0.4; 1010.15;   85.04;   1.6;   10.4;   -2.1;   -4.8;   6.4;   0.0;   0;    9.100;   0;eor
     7341;20111023;   3;    3.8;   6.5;   0.1; 1004.90;   81.96;   1.4;   12.0;   -2.6;   -5.8;   5.9;   0.0;   0;    9.450;   0;eor
     7341;20111024;   3;    6.2;   7.4;   1.6;  996.93;   79.33;   1.9;   13.7;   -0.7;   -4.0;   8.1;   0.0;   0;    4.933;   0;eor
     7341;20111025;   3;    9.6;   8.4;   7.0;  992.04;   71.79;   2.3;   12.9;    5.3;    2.1;   8.8;   0.4;   4;    3.033;   0;eor
     7341;20111026;   3;    8.7;   9.3;   4.4; 1000.06;   84.58;   1.6;   15.5;    3.3;    0.2;   8.1;   0.0;   0;    5.667;   0;eor
     7341;20111027;   3;    7.1;   9.5;   5.1; 1003.16;   92.08;   1.0;   11.6;    1.1;   -1.8;   3.5;   0.0;   0;    0.000;   0;eor
     7341;20111028;   3;    8.9;  10.1;   2.8; 1009.92;   89.00;   1.1;   14.7;    3.3;    1.2;   5.7;   0.0;   0;    7.667;   0;eor
     7341;20111029;   3;   10.2;  11.0;   6.3; 1010.81;   88.58;   1.0;   15.6;    5.4;    2.6;   4.4;   0.3;   4;    1.500;   0;eor
     7341;20111030;   3;   11.9;  12.6;   7.8; 1008.80;   90.71;   0.9;   17.2;    7.7;    6.8;   4.2;   0.0;   4;    0.983;   0;eor
     7341;20111031;   3;   11.5;  11.5;   3.7; 1005.74;   85.50;   1.4;   17.7;    6.0;    2.3;   4.8;   0.0;   0;    6.150;   0;eor
     7341;20111101;   3;    8.4;   9.8;   2.8; 1003.17;   89.29;   2.1;   13.4;    5.3;    1.8;   6.3;   0.0;   0;    4.517;   0;eor
     7341;20111102;   3;    9.4;  10.3;   7.4; 1001.02;   87.38;   2.6;   11.6;    7.3;    6.4;   7.3;   0.0;   0;    0.633;   0;eor
     7341;20111103;   3;   10.0;   9.5;   7.5;  994.25;   78.00;   2.2;   12.7;    7.9;    4.8;   6.8;   0.0;   4;    1.800;   0;eor
     7341;20111104;   3;   10.0;   9.3;   6.8;  992.49;   76.08;   2.1;   15.3;    6.6;    4.4;   6.8;   0.0;   0;    4.617;   0;eor
     7341;20111105;   3;    9.8;   9.7;   4.3;  993.14;   81.33;   1.1;   16.0;    6.0;    4.0;   4.5;   0.0;   0;    6.567;   0;eor
     7341;20111106;   3;   10.3;  10.3;   2.3;  998.17;   83.33;   1.5;   17.4;    4.2;    1.0;   5.5;   0.0;   0;    6.417;   0;eor
     7341;20111107;   3;    8.8;   9.8;   2.9; 1002.00;   86.17;   2.4;   12.4;    4.0;    1.0;   7.2;   0.0;   0;    3.783;   0;eor
     7341;20111108;   3;    5.6;   8.1;   0.1; 1004.18;   89.75;   0.8;   12.3;    1.3;   -1.0;   3.4;   0.0;   0;    6.667;   0;eor
     7341;20111109;   3;    4.9;   8.5;   7.7; 1008.01;   97.71;   1.0;    7.0;    1.9;   -0.5;   3.5;   0.0;   4;    0.000;   0;eor
     7341;20111110;   3;    6.6;   8.8;   7.9; 1008.87;   90.63;   1.8;    7.7;    5.5;    5.6;   5.6;   0.0;   4;    0.000;   0;eor
     7341;20111111;   3;    7.4;   7.5;   7.2; 1010.62;   72.83;   2.2;    8.9;    5.4;    3.9;   9.6;   0.0;   4;    3.567;   0;eor
     7341;20111112;   3;    5.6;   7.3;   8.0; 1017.54;   80.13;   1.9;    7.2;    3.6;    3.5;   4.9;   0.0;   4;    0.000;   0;eor
     7341;20111113;   3;    3.2;   6.5;   2.9; 1018.59;   84.96;   1.5;    8.2;   -2.0;   -5.6;   4.7;   0.0;   0;    7.900;   0;eor
     7341;20111114;   3;    0.5;   5.6;   1.8; 1013.09;   89.38;   1.0;    7.6;   -3.9;   -7.0;   3.8;   0.0;   0;    7.833;   0;eor
     7341;20111115;   3;   -0.8;   5.7;   4.4; 1008.32;   98.13;   0.9;    3.8;   -3.5;   -6.4;   3.0;   0.0;   0;    2.700;   0;eor
     7341;20111116;   3;   -0.5;   5.2;   1.4; 1008.52;   88.83;   1.3;    5.3;   -3.9;   -7.5;   4.0;   0.0;   0;    7.583;   0;eor
     7341;20111117;   3;    2.4;   6.5;   8.0; 1010.22;   89.83;   1.6;    3.8;    0.4;    0.1;   5.7;   0.0;   4;    0.000;   0;eor
     7341;20111118;   3;    6.1;   8.5;   7.9; 1010.12;   90.21;   0.9;    8.6;    3.8;    3.9;   2.8;   0.0;   4;    0.000;   0;eor
     7341;20111119;   3;    7.2;   8.0;   5.0; 1007.57;   79.58;   1.8;   11.8;    2.0;   -1.8;   6.4;   0.0;   4;    6.950;   0;eor
     7341;20111120;   3;    5.6;   7.2;   7.3; 1007.56;   78.92;   2.0;    8.1;    1.4;   -1.5;   5.7;   0.0;   4;    0.200;   0;eor
     7341;20111121;   3;    3.0;   6.6;   0.4; 1004.69;   87.25;   1.2;    9.8;   -1.5;   -4.7;   4.2;   0.0;   0;    7.817;   0;eor
     7341;20111122;   3;    1.5;   6.2;   1.9; 1005.85;   90.63;   0.7;    8.5;   -2.5;   -5.4;   3.0;   0.0;   0;    6.050;   0;eor
     7341;20111123;   3;    2.1;   6.3;   0.3; 1013.14;   88.92;   1.2;   10.5;   -2.4;   -5.6;   7.1;   0.0;   0;    7.667;   0;eor
     7341;20111124;   3;    0.6;   6.1;   7.0; 1019.11;   95.75;   1.3;    3.1;   -1.7;   -4.3;   4.3;   0.0;   4;    0.000;   0;eor
     7341;20111125;   3;    0.4;   6.0;   7.3; 1015.19;   95.46;   2.2;    3.5;   -2.9;   -5.7;   7.5;   0.2;   4;    0.000;   0;eor
     7341;20111126;   3;    5.9;   7.9;   6.0; 1016.06;   84.83;   3.6;    7.8;    3.2;    0.5;   8.3;   0.0;   0;    1.600;   0;eor
     7341;20111127;   3;    6.5;   7.9;   7.3; 1009.76;   81.38;   4.2;    8.1;    4.5;   -0.7;  11.9;   0.0;   4;    0.133;   0;eor
     7341;20111128;   3;    2.4;   7.1;   5.9; 1013.64;   97.42;   1.2;    4.8;    0.1;   -3.7;   4.0;   0.0;   0;    0.250;   0;eor
     7341;20111129;   3;    1.9;   7.0;   7.8; 1007.50;   99.08;   1.9;    4.1;    0.1;    0.5;   5.4;   0.5;   4;    0.000;   0;eor
     7341;20111130;   3;    5.1;   8.1;   4.0; 1011.60;   92.71;   1.5;   11.0;    0.5;   -2.9;   5.0;   0.0;   0;    5.950;   0;eor
     7341;20111201;   3;    7.2;   9.0;   7.7; 1004.27;   88.71;   1.9;   13.3;    3.0;    2.2;  10.0;   0.2;   4;    0.000;   0;eor
     7341;20111202;   3;    9.0;   8.5;   6.5;  998.47;   73.83;   3.2;   13.1;    0.9;   -3.0;  13.3;   0.1;   4;    0.367;   0;eor
     7341;20111203;   3;    5.3;   8.1;   6.3;  996.38;   89.42;   4.7;    8.5;   -1.3;   -4.7;  12.5;   5.4;   4;    0.417;   0;eor
     7341;20111204;   3;    8.5;  10.2;   7.8;  987.60;   91.92;   3.6;    9.8;    6.2;    5.6;  13.4;  34.1;   4;    0.000;   0;eor
     7341;20111205;   3;    4.9;   6.8;   5.1;  989.76;   77.96;   5.0;    6.9;    1.8;    1.6;  16.6;   5.3;   4;    5.250;   0;eor
     7341;20111206;   3;    4.1;   6.8;   6.1;  994.20;   82.79;   4.2;    5.8;    2.7;    0.9;  11.7;   2.6;   4;    0.083;   0;eor
     7341;20111207;   3;    5.3;   7.4;   6.1;  992.47;   83.50;   5.2;    9.7;    3.5;    1.3;  20.5;  13.5;   4;    1.267;   0;eor
     7341;20111208;   3;    6.3;   6.7;   7.3; 1004.50;   69.13;   5.4;   10.2;    3.2;    2.0;  17.2;   0.4;   4;    2.100;   0;eor
     7341;20111209;   3;    6.5;   8.0;   5.3;  996.47;   81.88;   5.0;   10.8;    2.6;   -0.6;  18.6;   7.7;   4;    0.167;   0;eor
     7341;20111210;   3;    2.6;   6.0;   2.6; 1001.19;   81.50;   2.3;    7.3;   -1.5;   -4.8;   8.9;   0.0;   0;    7.000;   0;eor
     7341;20111211;   3;   -0.7;   5.3;   5.0; 1002.45;   91.08;   1.0;    3.0;   -3.8;   -6.9;   5.1;   2.2;   4;    0.617;   0;eor
     7341;20111212;   3;    5.1;   7.8;   6.2;  995.40;   88.58;   3.1;    8.0;    1.4;    0.7;  10.4;   5.0;   4;    0.083;   0;eor
     7341;20111213;   3;    7.0;   7.4;   7.0;  991.14;   73.29;   5.1;    9.7;    4.6;    2.5;  13.9;   3.7;   4;    0.000;   0;eor
     7341;20111214;   3;    6.9;   7.9;   6.8;  989.75;   79.29;   5.0;    9.4;    3.4;    1.2;  14.4;  11.3;   4;    0.367;   0;eor
     7341;20111215;   3;    5.7;   7.3;   6.0;  992.57;   80.00;   5.4;    7.2;    4.7;    2.1;  13.1;  11.5;   4;    2.333;   0;eor
     7341;20111216;   3;    6.3;   7.8;   7.8;  970.70;   81.92;   6.7;   10.6;    2.9;    2.3;  19.0;  11.8;   4;    0.000;   0;eor
     7341;20111217;   3;    3.7;   6.3;   6.3;  987.82;   79.46;   4.3;    6.1;    0.7;   -2.0;  10.9;   1.6;   4;    2.417;   0;eor
     7341;20111218;   3;    1.4;   6.1;   6.8;  996.12;   90.38;   2.8;    3.2;   -1.5;   -4.1;   8.7;   0.8;   4;    0.000;   0;eor
     7341;20111219;   3;    1.2;   5.6;   7.0; 1003.50;   84.33;   2.5;    2.6;   -1.6;   -4.3;   7.3;   2.1;   4;    1.033;   0;eor
     7341;20111220;   3;    1.1;   6.1;   7.6;  997.17;   92.21;   2.7;    3.2;   -0.3;   -0.6;   9.0;   3.5;   4;    0.000;   3;eor
     7341;20111221;   3;    3.1;   6.8;   8.0; 1003.55;   89.17;   2.9;    3.7;    1.9;    0.8;   7.1;   0.1;   4;    0.000;   0;eor
     7341;20111222;   3;    5.3;  -999;  -999;    -999;    -999;  -999;    8.9;    3.2;    2.4;  -999;   6.6;   4;    0.000;   0;eor
     7341;20111223;   3;    7.8;  -999;  -999;    -999;    -999;  -999;    9.2;    6.7;    5.7;  -999;   2.8;   4;    0.000;-999;eor
     7341;20111224;   3;    5.5;  -999;  -999;    -999;    -999;-999;    7.1;    2.4;    0.4;  -999;   0.2;   4;    0.000;-999;eor
     7341;20111225;   3;    4.5;  -999;  -999;    -999;    -999;-999;    6.2;    2.8;    1.4;  -999;   0.4;   4;    0.000;-999;eor
     7341;20111226;   3;    6.8;  -999;  -999;    -999;    -999;-999;    8.4;    5.3;    4.6;  -999;   0.0;   0;    0.000;-999;eor
     7341;20111227;   3;    7.6;  -999;  -999;    -999;    -999;  -999;    8.4;    6.8;    6.4;  -999;   0.0;   0;    0.000;-999;eor
     7341;20111228;   3;    5.2;   7.7;   8.0; 1012.75;   86.42;   3.3;    6.8;    4.2;    3.9;   9.8;   0.0;   4;    0.000;   0;eor
     7341;20111229;   3;    5.3;   6.8;   6.8; 1005.83;   76.79;   5.3;    6.6;    4.0;    2.0;  18.9;   5.5;   4;    0.700;   0;eor
     7341;20111230;   3;    4.2;   6.4;   7.2;  998.56;   78.54;   4.6;    5.8;    2.3;    0.8;  18.9;   0.4;   4;    0.133;   0;eor
     7341;20111231;   3;    4.0;   7.6;   7.9;  999.40;   92.42;   2.1;    9.2;    1.6;    1.3;   6.7;   5.6;   4;    0.000;   0;eor
     7341;20120101;   3;   11.5;  12.1;   7.8;  998.98;   88.67;   4.4;   13.2;    9.1;    8.2;  12.8;   0.1;   4;    0.150;   0;eor
     7341;20120102;   3;    9.3;  10.1;   7.2;  996.68;   86.04;   3.7;   13.0;    4.3;    1.3;  11.6;   9.8;   4;    0.000;   0;eor
     7341;20120103;   3;    7.1;   7.6;   6.7; 1001.63;   75.38;   6.3;   10.9;    3.9;    1.6;  19.2;   3.2;   4;    0.417;   0;eor
     7341;20120104;   3;    6.7;   6.8;   6.0; 1000.27;   69.25;   5.8;    8.5;    5.2;    3.5;  17.3;   7.1;   4;    3.183;   0;eor
     7341;20120105;   3;    6.1;   7.5;   6.4;  982.42;   79.29;   7.6;    9.0;    3.3;    1.8;  19.9;   9.8;   4;    0.550;   0;eor
     7341;20120106;   3;    5.0;   6.6;   6.0; 1000.25;   75.21;   4.5;    7.3;    2.2;    0.6;  15.0;   0.1;   4;    1.217;   0;eor
     7341;20120107;   3;    4.9;   7.2;   7.5; 1003.36;   82.79;   4.8;    6.9;    3.0;    1.9;  12.9;   7.7;   4;    0.000;   0;eor
     7341;20120108;   3;    5.4;   7.4;   6.5; 1006.18;   82.38;   3.7;    7.8;    4.0;    0.3;  11.1;   0.4;   4;    1.550;   0;eor
     7341;20120109;   3;    5.4;   7.9;   7.3; 1013.11;   88.17;   3.3;    6.9;    4.1;    2.9;   7.8;   2.8;   4;    0.000;   0;eor
     7341;20120110;   3;    7.2;   8.4;   7.3; 1018.18;   82.79;   2.3;    8.9;    3.8;    0.0;   8.5;   0.0;   0;    0.033;   0;eor
     7341;20120111;   3;    6.4;   8.3;   7.5; 1018.87;   86.63;   2.6;    8.5;    3.6;    1.9;   7.6;   0.0;   0;    1.333;   0;eor
     7341;20120112;   3;    6.5;   8.0;   7.5; 1011.20;   83.42;   4.8;    8.2;    5.3;    3.0;  13.8;   0.8;   4;    0.333;   0;eor
     7341;20120113;   3;    4.7;   6.0;   6.5; 1011.15;   70.92;   4.5;    6.8;    2.5;    0.1;  12.3;   0.7;   4;    2.867;   0;eor
     7341;20120114;   3;    3.0;   5.6;   5.7; 1012.08;   74.42;   2.3;    6.4;   -0.8;   -3.0;   7.7;   0.0;   0;    2.133;   0;eor
     7341;20120115;   3;   -0.2;   5.1;   2.0; 1011.36;   85.17;   1.3;    4.2;   -3.1;   -6.4;   4.4;   0.0;   0;    7.650;   0;eor
     7341;20120116;   3;   -2.4;   4.2;   0.0; 1013.22;   84.08;   1.0;    2.2;   -5.4;   -8.2;   3.5;   0.0;   0;    7.867;   0;eor
     7341;20120117;   3;   -3.4;   4.1;   2.0; 1015.95;   86.25;   0.8;    2.4;   -6.8;   -8.9;   2.9;   0.0;   0;    4.967;   0;eor
     7341;20120118;   3;   -1.3;   4.8;   3.0; 1015.53;   84.96;   2.6;    3.8;   -7.2;   -9.2;  11.0;   1.2;   4;    5.483;   0;eor
     7341;20120119;   3;    5.4;   8.1;   7.8; 1003.86;   89.46;   5.3;   10.0;    2.2;    1.8;  14.7;  12.3;   4;    0.000;   0;eor
     7341;20120120;   3;    3.9;   6.7;   6.7; 1000.45;   82.54;   4.3;    6.0;    1.5;   -1.7;  19.5;   1.6;   4;    2.150;   0;eor
     7341;20120121;   3;    5.1;   7.7;   7.6;  995.93;   86.79;   4.6;    9.5;    1.1;   -2.0;  14.1;   4.0;   4;    0.000;   0;eor
     7341;20120122;   3;    6.6;   6.9;   7.1;  995.15;   70.96;   6.3;    8.0;    5.2;    2.7;  14.4;   0.2;   4;    0.000;   0;eor
     7341;20120123;   3;    5.0;   6.8;   7.6; 1001.06;   77.71;   3.6;    7.2;    2.5;   -0.1;  11.1;   0.6;   4;    0.033;   0;eor
     7341;20120124;   3;    2.8;   6.2;   6.3; 1006.09;   83.75;   2.2;    5.9;   -1.4;   -3.9;   8.4;   0.0;   4;    0.933;   0;eor
     7341;20120125;   3;   -0.9;   5.4;   4.6; 1008.63;   94.04;   1.6;    3.1;   -2.6;   -4.6;   5.3;   0.0;   0;    2.583;   0;eor
     7341;20120126;   3;   -0.3;   4.7;   3.7; 1006.28;   78.75;   2.5;    2.4;   -4.4;   -7.5;   9.4;   0.9;   4;    5.683;   0;eor
     7341;20120127;   3;    0.9;   6.0;   7.9; 1009.50;   91.71;   1.5;    1.8;    0.0;   -0.2;   6.2;   0.3;   4;    0.000;   0;eor
     7341;20120128;   3;    1.5;   6.0;   8.0; 1012.97;   87.58;   1.7;    2.5;    0.6;    0.0;   5.2;   0.0;   0;    0.000;   0;eor
     7341;20120129;   3;    0.0;   4.6;   7.9; 1012.41;   75.08;   3.2;    1.5;   -1.3;   -3.4;   8.2;   0.0;   0;    0.000;   0;eor
     7341;20120130;   3;   -0.1;   4.0;   7.7; 1010.94;   67.00;   2.1;    1.1;   -1.2;   -2.4;   6.2;   0.0;   0;    2.517;   0;eor
     7341;20120131;   3;   -2.7;   3.1;   3.0; 1009.15;   62.58;   3.6;   -0.3;   -6.8;   -8.6;   9.7;   0.0;   0;    6.683;   0;eor
     7341;20120201;   3;   -6.7;   2.2;   0.0; 1012.87;   60.67;   4.9;   -2.7;   -8.6;  -10.3;  13.2;   0.0;   0;    8.250;   0;eor
     7341;20120202;   3;   -8.4;   1.6;   0.0; 1015.60;   52.21;   4.4;   -3.7;  -11.7;  -14.2;  10.7;   0.0;   0;    8.517;   0;eor
     7341;20120203;   3;   -8.6;   1.9;   1.4; 1019.82;   61.13;   2.5;   -3.2;  -13.0;  -15.4;   7.1;   0.0;   0;    8.350;   0;eor
     7341;20120204;   3;   -9.1;   2.0;   0.5; 1022.49;   67.21;   2.0;   -4.3;  -13.1;  -16.2;   6.0;   0.0;   0;    8.700;   0;eor
     7341;20120205;   3;  -10.5;   1.7;   0.0; 1019.17;   65.13;   1.7;   -4.4;  -15.3;  -18.2;   6.8;   0.0;   0;    8.750;   0;eor
     7341;20120206;   3;  -11.2;   1.6;   0.1; 1020.01;   63.00;   1.5;   -5.6;  -16.5;  -19.3;   6.0;   0.0;   0;    8.750;   0;eor
     7341;20120207;   3;  -11.1;   1.7;   4.9; 1021.35;   61.33;   3.9;   -7.8;  -15.3;  -18.3;  11.5;   0.1;   4;    2.017;   0;eor
     7341;20120208;   3;   -6.5;   2.3;   3.3; 1021.60;   63.00;   3.7;   -3.0;   -9.6;  -13.1;   9.5;   0.0;   0;    7.150;   0;eor
     7341;20120209;   3;   -7.6;   2.9;   3.5; 1019.82;   81.79;   1.6;   -3.6;  -13.1;  -16.2;   5.4;   0.1;   4;    0.500;   0;eor
     7341;20120210;   3;   -6.6;   2.4;   2.3; 1022.39;   65.17;   3.4;   -4.1;  -11.2;  -14.2;   9.1;   0.0;   0;    6.850;   0;eor
